he1	he2	ho1	ho2	n_all	r_hat1	r_hat2	mean_r_hat	r_max1	r_max2	fst	fit	fis	wc_he	corr_fst	corr_fit	corr_fis	corr_wc_he	corr_fst_mr	corr_fit_mr	corr_fis_mr	corr_wc_he_mr	het_f	hom_f	het_m	hom_m	auto_df	auto_g	sex_df	sex_g	maf	nind
19489	0.434027777777778	0.538223140495868	0.25	0.409090909090909	3	0.269035532994924	0.136314067611778	0.202674800303351	0.354166666666667	0.3125	0.0216139198670817	0.338176322451025	0.323555709767392	0.52175941399287	-0.00203084913168451	0.3836667901016	0.384915933044889	0.505863765036166	-0.000567805257423294	0.407681109066432	0.40801723998987	0.500247612323585	7	12	4	7	5	3.22136747987055	5	15.3309601207659	0.588235294117647	34
19495	0.559027777777778	0.643595041322314	0.333333333333333	0.454545454545455	4	0.252918287937743	0.172154280338664	0.212536284138204	0.333333333333333	0.291666666666667	0.00375876106026632	0.358273275900658	0.355852077773542	0.639239360516934	-0.0100215579988407	0.307157459752268	0.314031928565502	0.575034180620153	-0.00724133301609194	0.303848546092134	0.308853369010082	0.568858456349472	8	12	5	6	9	10.7474093270212	9	24.3912210904006	0.514705882352941	34
19497	0.408163265306122	0.455	0.285714285714286	0.2	2	0.176470588235294	0.389312977099237	0.282891782667265	0.291666666666667	0.458333333333333	0.197587138585746	0.585588838649391	0.483543720099141	0.455593487394958	0.129824931904097	0.628175449259703	0.572701443223472	0.430846425093156	0.0983180943536038	0.617020254677063	0.575260695679163	0.445934829531194	6	15	2	7	2	0.342939180883913	2	7.55873662080823	0.5	34
19503	0.391111111111111	0.339876033057851	0.266666666666667	0.409090909090909	3	0.189189189189189	1e-04	0.0946445945945946	0.270833333333333	0.3125	-0.00599805111187682	0.0478373458410527	0.053514414757989	0.371216801216801	0.0312241985259923	0.0482500731777822	0.0175746283359729	0.379436994498097	-0.0108377466768649	0.0336876431122984	0.0440480086300108	0.392267624181613	9	13	2	9	5	2.89672982276542	5	11.3995601022374	0.77027027027027	37
19505	0.42	0.393491124260355	0	0.0769230769230769	2	0.458333333333333	0.666666666666667	0.5625	0.458333333333333	0.666666666666667	-0.0892791243187075	0.892734119345306	0.901525808895141	0.441519350215002	-0.0231223063598601	0.955719863841189	0.956720583762508	0.320384006909734	-0.0622890741384873	0.954055806875811	0.956749820512416	0.34359935315224	0	18	1	3	2	3.67516125132262	2	4.89479985917806	0.717391304347826	23
19507	0.387573964497041	0.567901234567901	0.307692307692308	0.333333333333333	5	0.114893617021277	0.26027397260274	0.187583794812008	0.3125	0.458333333333333	0.102228618434592	0.437779589030845	0.373759932078884	0.515107003983533	0.0995358878645011	0.191151481390342	0.101742637259101	0.479828651363178	0.0687346000474761	0.179482704158678	0.11892217204338	0.494532581621522	9	10	0	9	14	16.9155452566004	14	8.95476298706064	0.645161290322581	31
19509	0	0.380886426592798	0	0.157894736842105	3	1e-04	0.413881748071979	0.20699087403599	0.395833333333333	0.5	0.124990109735039	0.655476188728279	0.606262951876583	0.238103070175439	0.367271609503974	0.859533518064147	0.77799876843564	0.250754380209283	0.0341588991226905	0.776728894103366	0.768832465615898	0.323478455725289	2	19	1	7	5	6.25809455404752	5	7.50952780955469	0.859375	32
19513	0.571005917159763	0.250566893424036	0.230769230769231	0.0952380952380952	3	0.333333333333333	0.449180327868853	0.391256830601093	0.333333333333333	0.479166666666667	0.113498160415517	0.667267584204351	0.624668104522371	0.391810089420384	-0.000994853133512778	0.78340703961564	0.783622303644881	0.395168428724293	0.0185869899220897	0.782770868319734	0.778656763819525	0.39388032054394	3	18	2	8	5	4.48369427829929	5	12.2796942072049	0.75	34
19515	0.3046875	0.314744801512287	0.25	0.217391304347826	2	0.0985915492957746	0.182948490230906	0.14077001976334	0.25	0.375	-0.0349237801846586	0.256384053245683	0.281477572559367	0.321171924432794	-0.029688248309774	0.396654683490938	0.414050497808974	0.363081113309224	-0.0379122410674309	0.389448333102428	0.411750201279391	0.36316171015011	7	16	2	10	2	0.86098787233771	2	7.67027646963197	0.807692307692308	39
19518	0.455	0	0.1	0	2	0.4375	1e-04	0.2188	0.4375	0.6875	0.329461733113379	0.864145647808789	0.79739507959479	0.214596273291925	0.499310469258255	0.952011874354457	0.904155923583121	0.205652054495501	0.136279049375356	0.886890800474234	0.869044279354385	0.316113009438872	0	11	0	9	2	2.57225404838551	2	2.97953125034133	0.847826086956522	23
19519	0	0.226843100189036	0	0.173913043478261	2	1e-04	0.132075471698113	0.0660877358490565	0.333333333333333	0.395833333333333	0.0823496289741991	0.3191626279486	0.258064516129033	0.138238573021182	0.143427888376403	0.568556676072845	0.496314066180171	0.17632754135385	0.0383633724967479	0.537039791637318	0.518570533690371	0.185596505607379	2	21	0	12	2	3.82041138337148	2	0.27526955250635	0.923076923076923	39
19520	0.578512396694215	0.542936288088643	0.181818181818182	0.210526315789474	3	0.395833333333333	0.441176470588235	0.418504901960784	0.395833333333333	0.479166666666667	-0.0559686823000894	0.641163188617379	0.660182335520585	0.588550922761449	-0.0509997430432076	0.712775815978961	0.726713364182782	0.449459957193658	-0.0506673308590361	0.712940114790509	0.726783276896229	0.452856785813312	4	14	1	7	5	2.43163915177705	5	5.82686548097088	0.5	30
19523	0.724609375	0.763705103969754	0.6875	0.608695652173913	8	0.0262793914246196	0.112947658402204	0.0696135249134117	0.104166666666667	0.1875	0.0843251282780284	0.238446805172966	0.168314848047653	0.770755182439965	0.0841576928626382	0.0334807549251338	-0.0553336939586297	0.723181966746679	0.0812972451327569	0.00311019766786802	-0.0851059246863664	0.728979350399852	14	9	9	3	35	26.8164990772069	35	47.4044802460015	0.294871794871795	39
19525	0.244897959183674	0.555401662049861	0.142857142857143	0.157894736842105	4	0.263157894736842	0.5	0.381578947368421	0.333333333333333	0.5	0.101797684026933	0.694944014369634	0.660370519864577	0.446118963096892	0.116068349004156	0.684184318518845	0.642714817231225	0.381272207151333	0.0231534797557322	0.665502014389009	0.657573652893448	0.415854637619997	3	17	2	7	9	5.37545180905335	9	12.7804168836058	0.681818181818182	33
19526	0.5546875	0.465973534971645	0.375	0.391304347826087	3	0.19327731092437	0.0871003307607498	0.14018882084256	0.208333333333333	0.291666666666667	0.0221398703374226	0.27551727470423	0.259114158232669	0.519129078911688	0.0270432110713651	0.123746472597185	0.0993911164670568	0.502214280252269	0.0135672324181705	0.117908061403982	0.105775915414485	0.505989379590383	12	11	3	9	5	3.45302203220017	5	11.302706480612	0.551282051282051	39
19531	0.3203125	0.303571428571429	0.125	0.0714285714285714	3	0.43859649122807	0.619047619047619	0.528822055137845	0.479166666666667	0.645833333333333	-0.0676293079135879	0.711207625923628	0.729501267962807	0.336079545454546	-0.0303465021748776	0.851147098178732	0.855531220315626	0.318453583954804	-0.0648006677208175	0.845490852427117	0.854893829186259	0.338473435422624	1	10	1	8	5	5.34484277062529	5	6.0078234596399	0.818181818181818	22
19532	0.5	0.396694214876033	0.375	0.181818181818182	2	0.142857142857143	0.371428571428572	0.257142857142857	0.208333333333333	0.416666666666667	0.0693304381300122	0.464479589508115	0.424585876198779	0.457336523125997	0.0357704610033169	0.534281430221538	0.517004456985357	0.44520567014561	0.0245930979412574	0.521263295528655	0.50919282664404	0.450648517888028	6	17	3	8	2	1.55025705832619	2	13.0556724828419	0.631578947368421	38
19536	0	0.172335600907029	0	0.19047619047619	2	1e-04	1e-04	1e-04	0.395833333333333	0.4375	0.0513243928476114	-0.020016012810248	-0.0751999999999999	0.109418767507003	0.0512294950433075	-0.019339023924076	-0.0743789131288441	0.109502388970427	0.0512294950433075	-0.019339023924076	-0.0743789131288441	0.109502388970427	2	17	1	10	2	0.0161454736300457	2	4.01820202579603	0.941176470588235	34
19537	0.498046875	0.267561983471074	0.4375	0.136363636363636	2	0.0647181628392484	0.324808184143222	0.194763173491235	0.1875	0.4375	0.249065992583138	0.476593965986465	0.302993300551137	0.3775543261563	0.141445024667715	0.51929434202172	0.440099152890899	0.417275787238506	0.155121139022122	0.501703711312319	0.410215698720472	0.40780472800159	8	14	0	12	2	11.2166010762819	2	5.32443450156353	0.684210526315789	38
19538	0.191326530612245	0.32875	0.214285714285714	0.2	3	1e-04	0.243498817966903	0.121799408983451	0.3125	0.458333333333333	-0.0143151747480543	0.261408412935682	0.271832261360206	0.282740283613445	0.0867508094305129	0.377750459749209	0.318642111401416	0.312173894137074	-0.0244820062931111	0.324680226810084	0.340818316923467	0.329675100537484	5	16	2	8	5	3.08023967998314	5	7.35135253904273	0.838235294117647	34
19543	0.59375	0.560941828254848	0.5	0.631578947368421	3	0.0857142857142857	1e-04	0.0429071428571429	0.291666666666667	0.3125	-0.033068310811366	-0.0112361924697069	0.0211332765831451	0.593181019846613	-0.0285179253151644	0.0117929505922995	0.0391931680676459	0.585865310609508	-0.0328142765075936	-0.022214744709095	0.0102627665395374	0.585585911747985	13	6	4	5	5	2.3565032926859	5	16.0388696107097	0.516129032258065	31
19544	0.706632653061224	0.693181818181818	0.5	0.409090909090909	5	0.171247357293869	0.257731958762887	0.214489658028378	0.229166666666667	0.3125	0.0908318283225326	0.44374800807394	0.388174807197944	0.726423902894491	0.0652088085791727	0.257609915160471	0.20582254983475	0.613202921714075	0.0636619779860899	0.258723149119764	0.208323454294988	0.619251656775018	6	15	8	4	14	18.7916437129573	14	36.5173363154278	0.347222222222222	36
19546	0.375	0.475308641975309	0.25	0.222222222222222	2	0.2	0.36283185840708	0.28141592920354	0.458333333333333	0.5	-0.0280892519411381	0.497206162069541	0.510943396226415	0.471866096866097	-0.0151645087002299	0.604591395546391	0.610498001984061	0.441704056232063	-0.0456248292321069	0.554522857910461	0.57396082262441	0.457201354339936	3	11	1	8	2	0.707407558484565	2	3.48966539952033	0.653846153846154	26
19552	0.367768595041322	0.300554016620499	0.181818181818182	0.157894736842105	4	0.338345864661654	0.311178247734139	0.324762056197897	0.395833333333333	0.5	0.0469125081060173	0.536177297084109	0.513347193347193	0.342475506949191	-0.00226020090961375	0.453976786130893	0.455208125221817	0.384019296268859	-0.00471548702843436	0.454250776574966	0.456812171733162	0.384256723127625	3	13	1	9	9	4.09312203444525	9	3.68194513712394	0.8	30
19554	0.486666666666667	0.285493827160494	0.466666666666667	0.222222222222222	4	0.020979020979021	0.124620060790273	0.0727995408846472	0.208333333333333	0.5	0.375199123220635	0.466668365851483	0.146397430013768	0.390501792114695	0.320408958212867	0.30581475527509	-0.0214749783920032	0.411698453911853	0.333457521090552	0.302275929151131	-0.0467811023694065	0.403134938791753	9	11	2	8	9	8.56031028962963	9	11.1964748846841	0.606060606060606	33
19556	0.404296875	0.50125	0.3125	0.4	4	0.128065395095368	0.112343966712899	0.120204680904133	0.229166666666667	0.375	-0.00782106848620501	0.232995717324433	0.238947957470621	0.474489379084967	-0.00944458709811477	0.0391129721074266	0.0481032439285562	0.474607223977107	-0.0080980164963321	0.0392549373517475	0.0469725692077599	0.473974604127434	6	16	6	5	9	9.04751175004749	9	26.336124309012	0.694444444444444	36
19559	0.638671875	0.58984375	0.4375	0.125	5	0.186932849364791	0.583333333333333	0.385133091349062	0.1875	0.583333333333333	0.0852927616413094	0.601659751037344	0.564516129032258	0.645833333333333	0.0802271783328289	0.428985338931715	0.379178588867988	0.453660252507147	0.0336261430264396	0.39240225185901	0.371260155936095	0.486798806020035	6	14	1	8	14	11.0063364355121	14	10.6070018427322	0.40625	32
19562	0.674556213017751	0.668388429752066	0	0.545454545454545	4	0.395833333333333	0.101276595744681	0.248554964539007	0.395833333333333	0.25	0.0415590908716573	0.531187055378046	0.510858791442534	0.700936941846033	0.0399494668553059	0.506884587786205	0.486365149344202	0.594778607183889	0.0161730998165572	0.530295979385165	0.522574529597376	0.589549880201275	4	15	6	6	9	18.1893699400613	9	26.9987829627532	0.442857142857143	35
19573	0.375	0.32	0.0714285714285714	0.133333333333333	2	0.354166666666667	0.411764705882353	0.38296568627451	0.354166666666667	0.604166666666667	-0.0554832436840372	0.703608449511503	0.719188767550702	0.368390804597701	-0.0533439144703175	0.801173089361875	0.811242170855369	0.388738260268363	-0.0536322398653992	0.800734307003783	0.810877376890372	0.388972813942083	1	16	1	7	2	0.652349862386394	2	3.93670632326525	0.775862068965517	29
19575	0.478515625	0.536157024793388	0.5625	0.409090909090909	4	1e-04	0.134426229508197	0.0672631147540984	0.145833333333333	0.3125	-0.0268299947269861	0.0773456195499442	0.101453614339177	0.527167231525784	-0.0091383185101663	0.0316166580474875	0.0403859171831091	0.515549941685485	-0.0256167078808405	0.0228231285173329	0.047229960301896	0.522411301739192	11	12	6	5	9	5.80405852981428	9	25.5471937133296	0.657894736842105	38
19579	0.28125	0.394557823129252	0.1875	0.380952380952381	6	0.2	0.017543859649123	0.108771929824561	0.270833333333333	0.354166666666667	0.00508925128249729	0.171035873305404	0.166795486164786	0.356811913954771	0.0052725280255518	-0.00102476305116084	-0.00633066971018015	0.382468404408492	0.000876086883936044	-0.0143383048902714	-0.0152277325910024	0.381446719881457	5	18	4	6	20	2.99234177111389	20	17.2119769749794	0.797297297297297	37
19580	0.255	0.119140625	0.1	0.0625	3	0.436619718309859	0.311827956989247	0.374223837649553	0.4375	0.604166666666667	-0.00183189840353323	0.577666649481879	0.578438906575914	0.182471955128205	-0.0121278133711254	0.838814473488354	0.840745877761445	0.313141589461456	-0.0532943498379211	0.837146493718328	0.845386518681381	0.320883248293415	1	16	1	7	5	3.82185305069611	5	4.59406822067471	0.903846153846154	26
19582	0.3046875	0	0.125	0	2	0.291666666666667	1e-04	0.145883333333333	0.291666666666667	0.5	0.179706302199077	0.677701794042748	0.607094133697135	0.133954678362573	0.353794216300613	0.852777553483919	0.7721740500785	0.166734933978214	0.0612918123915545	0.788514976502506	0.774706318439284	0.228641460869048	2	21	0	11	2	3.37662004975351	2	2.73697784737565	0.921052631578947	38
19586	0.540816326530612	0.459183673469388	0.142857142857143	0.0952380952380952	3	0.333333333333333	0.479166666666667	0.40625	0.333333333333333	0.479166666666667	0.277220676716051	0.840590023937375	0.779448621553885	0.518181818181818	0.125241683377159	0.856309952251802	0.835737431679485	0.424646379155008	0.121507536161941	0.854994061164005	0.834937754386103	0.433582374279279	4	17	0	11	5	5.48831214161778	5	2.52887575777939	0.542857142857143	35
19587	0.660493827160494	0.586505190311419	0.222222222222222	0.0588235294117647	3	0.4375	0.583333333333333	0.510416666666667	0.4375	0.583333333333333	-0.0381735570167218	0.818037582471302	0.824728325722741	0.658318669348081	-0.0424685599679663	0.858114319975253	0.863894523563275	0.398236897458166	-0.0451624508548886	0.858048455977699	0.864182315480056	0.418816438772658	3	14	0	6	5	4.39590989492481	5	2.94654877917067	0.5	26
19589	0.0798611111111109	0.545	0.0833333333333334	0.25	3	1e-04	0.371069182389937	0.185584591194969	0.395833333333333	0.4375	0.304059034478189	0.664576828470387	0.518029275258836	0.389027777777778	0.393976210491325	0.745512679177312	0.580070411049359	0.33832189449601	0.200014990051999	0.681700445040692	0.60211810096292	0.417096991450437	2	15	3	8	5	2.42952756460733	5	9.47368450048134	0.671875	32
19592	0.636094674556213	0.427437641723356	0.230769230769231	0.333333333333333	3	0.333333333333333	0.123695976154992	0.228514654744163	0.333333333333333	0.375	0.183829658869013	0.546842921780561	0.444776347065628	0.529728237448826	0.161214779920787	0.419069570463267	0.307414561403607	0.481940253991747	0.116950810191616	0.405110375314441	0.326323344665946	0.496545274474015	6	13	4	8	5	5.96850880732995	5	15.6903890467926	0.573529411764706	34
19600	0.126666666666667	0.375	0.133333333333333	0.1	3	1e-04	0.5	0.25005	0.3125	0.5	0.0897739605335325	0.630308193201312	0.593846153846154	0.281385281385281	0.348834368873917	0.802464853769199	0.696643777268777	0.276902181011217	0.0179887105481048	0.703382466667515	0.697948957900433	0.35470826046337	2	17	2	10	5	4.79584697382948	5	9.31257493289806	0.828571428571429	35
19603	0.48	0.20414201183432	0	0.0769230769230769	2	0.458333333333333	0.452631578947369	0.455482456140351	0.458333333333333	0.666666666666667	0.127816894264971	0.892536901265666	0.87678837387733	0.352874661570314	-0.000356999763434281	0.90631750943361	0.906350942125118	0.368098589732803	-0.00161861345433969	0.906289371821404	0.906440807988371	0.368302403750079	0	14	1	6	2	6.54324505810445	2	8.03608270597035	0.760869565217391	23
19608	0.535	0.378698224852071	0.8	0.307692307692308	4	1e-04	0.103448275862069	0.0517741379310344	0.291666666666667	0.604166666666667	0.133116883859442	0.0259773674904508	-0.12359165194725	0.464349418697245	0.121473564639728	-0.300113524255363	-0.479879798633724	0.46721680415001	0.134346449853313	-0.347804137278055	-0.556978697828555	0.459523495046076	9	6	1	5	9	11.6670893803957	9	6.63782805853791	0.673913043478261	23
19609	0.413194444444444	0.235537190082645	0.0833333333333334	0.181818181818182	2	0.395833333333333	0.128712871287129	0.262273102310231	0.395833333333333	0.416666666666667	0.499592049640237	0.764351135775643	0.529086490222747	0.312284146613191	0.364877711554844	0.74817477460069	0.603501199720444	0.34454439598808	0.299465527325797	0.768431216986201	0.669439846222251	0.372848191634238	2	17	3	8	2	3.63621668838883	2	12.5271823831584	0.661764705882353	34
19611	0.560546875	0.316115702479339	0.25	0.181818181818182	5	0.25	0.269709543568465	0.259854771784232	0.25	0.416666666666667	0.0217416433907783	0.528143732528208	0.517656798652545	0.436465809409888	-0.0086692906671238	0.550148118316277	0.554014496281338	0.439732157146585	-0.00464411359134685	0.550327694815737	0.552406370474019	0.438591208899861	6	16	2	10	14	10.9797526906455	14	13.1672072837428	0.736842105263158	38
19612	0.489795918367347	0.332409972299169	0.428571428571429	0.315789473684211	2	0.0666666666666667	0.0256410256410256	0.0461538461538462	0.25	0.4375	0.0743532659851881	0.185391358731469	0.119957310565635	0.413203095715829	0.0714962670696959	0.193951729835007	0.131884728539377	0.417930433101103	0.0630534370347721	0.193857711216728	0.139606973708286	0.421739533611651	9	12	3	6	2	0.241304593828944	2	11.9320238644566	0.696969696969697	33
19614	0.482421875	0.427437641723356	0.4375	0.523809523809524	2	0.0488322717622081	1e-04	0.024466135881104	0.1875	0.291666666666667	0.129150475345234	0.0851700969019357	-0.050502844863737	0.463098685420114	0.125782837713934	0.0831053497544502	-0.0488179479888984	0.463363687086642	0.122005215222966	0.0825291422667459	-0.0449616257871568	0.465275726557145	12	11	4	6	2	1.18567601718553	2	17.1202200066139	0.567567567567568	37
19617	0.462890625	0.558956916099773	0.25	0.476190476190476	5	0.25	0.0799561883899234	0.164978094194962	0.25	0.3125	0.0680782396175221	0.342337826306765	0.294294648272492	0.536170481706196	0.0409932433522555	0.348967568958421	0.321138848575692	0.520558060199104	0.0417201575373281	0.34129185305222	0.312614000879979	0.516353339718222	9	13	5	6	14	13.2318558602568	14	20.8208814679196	0.635135135135135	37
19621	0.277777777777778	0.142011834319526	0	0	2	0.416666666666667	0.6875	0.552083333333333	0.416666666666667	0.6875	-0.0464235903566447	1	1	0.225195094760312	0.0230719605728727	1	1	0.283543890626823	-0.0530999900470487	1	1	0.305864677850927	0	14	0	9	2	0.0495346213225588	2	0.0609570828236217	0.88	25
19624	0.459183673469388	0.48	0.285714285714286	0.2	2	0.232876712328767	0.411764705882353	0.32232070910556	0.291666666666667	0.458333333333333	0.0682607139075676	0.555795253624125	0.523252101734596	0.493539915966387	0.0374159586959656	0.607827618583618	0.592583748962743	0.441840151449502	0.0160474909548047	0.600150769339476	0.593629543108205	0.454002254592312	5	15	2	9	2	0.741956234686302	2	6.94782513915487	0.5	34
19626	0.579861111111111	0.505671077504726	0.333333333333333	0.173913043478261	4	0.269961977186312	0.395833333333333	0.332897655259823	0.333333333333333	0.395833333333333	-0.0253051885043557	0.578777357541145	0.589173402044999	0.556369596586988	-0.0296336656649476	0.507600286591276	0.521771937118308	0.467952974864225	-0.0304156148929988	0.505926959866728	0.520510915214946	0.476853539917391	5	14	3	9	9	6.26736377797834	9	11.8910461338261	0.6	35
19629	0.433884297520661	0.308390022675737	0.272727272727273	0.19047619047619	2	0.228070175438597	0.236363636363636	0.232216905901116	0.375	0.4375	-0.00432131631646173	0.402469773048242	0.405040780033115	0.367672258297258	-0.0278796087134166	0.511374588425805	0.524627779915003	0.403988873672244	-0.0268188573309688	0.511213444719558	0.523979763528151	0.403704574592229	5	14	2	9	2	0.500334478528925	2	6.28961684394948	0.765625	32
19637	0.357777777777778	0.13875	0.2	0.15	2	0.282868525896414	1e-04	0.141484262948207	0.291666666666667	0.479166666666667	0.0620600122817136	0.33426574732826	0.290216579536968	0.241522366522366	0.19813114185149	0.533460447809024	0.418184722539043	0.260384921242908	0.0173626836906147	0.505037030819711	0.496291295918535	0.305726706991309	2	19	1	9	2	1.62475353689174	2	5.87717881834769	0.857142857142857	35
19640	0.579881656804734	0.583333333333333	0.461538461538462	0.333333333333333	4	0.113636363636364	0.272727272727273	0.193181818181818	0.270833333333333	0.458333333333333	0.0834599989483152	0.417104524529722	0.364026147466086	0.608667750492	0.0583879373041091	0.449602012982373	0.415472667754696	0.550740690672599	0.0488345154281856	0.445428291875219	0.41695560118602	0.559252946860369	9	11	2	6	9	10.2013806163188	9	11.2774652632222	0.548387096774194	31
19642	0.314453125	0.390022675736962	0.25	0.238095238095238	3	0.114186851211073	0.24187725631769	0.178032053764381	0.25	0.416666666666667	-0.0118734071393195	0.336239993482272	0.344028608880777	0.37081379849237	-0.000279049242578835	0.477577288713587	0.477723029706563	0.397689723533666	-0.0243673969001663	0.468363333066816	0.481009773893656	0.403404811101457	6	17	1	9	5	6.92338823046442	5	8.90797253849577	0.783783783783784	37
19650	0.191326530612245	0.42	0.0714285714285714	0.3	2	0.354166666666667	0.166666666666667	0.260416666666667	0.354166666666667	0.416666666666667	0.0629226302925098	0.432184056999905	0.39405649804846	0.339771533613445	-0.0014530841175752	0.548147299624825	0.548802926925606	0.39383188413955	0.00889482857944941	0.543805689181452	0.539711501893704	0.387173451326017	3	17	3	7	2	0.926676200619744	2	10.5247240631277	0.779411764705882	34
19652	0.5078125	0.42	0.375	0.333333333333333	3	0.150442477876106	0.115044247787611	0.132743362831858	0.4375	0.541666666666667	-0.0534384529522374	0.231659368986917	0.270635480544853	0.476889233954451	-0.0422167446174512	0.0624922497972974	0.100467580237528	0.475355951300791	-0.046352717131824	0.0619774049499496	0.103531170998169	0.476448681005992	5	7	3	6	5	1.8421085816592	5	9.12206428346907	0.673913043478261	23
19654	0.336734693877551	0.30375	0	0.15	3	0.375	0.338842975206612	0.356921487603306	0.375	0.479166666666667	-0.00647942707629482	0.734435017768903	0.736144649272631	0.334407825630252	-0.031109682423065	0.859988178183682	0.864212484662838	0.378780444515328	-0.0335958625775056	0.859975239807622	0.864526586007036	0.378892249460044	2	19	1	8	5	2.53856456335974	5	7.00487066810193	0.808823529411765	34
19658	0.444444444444444	0.614186851211073	0	0.352941176470588	4	0.354166666666667	0.270125223613596	0.312145945140131	0.354166666666667	0.479166666666667	0.0650118055775013	0.68917246234524	0.667559933367133	0.564011437908497	0.00955058329040823	0.746502183153529	0.744057785718502	0.495417452913442	0.0165114380677168	0.746196281575588	0.74193526163054	0.491826938932403	3	18	2	6	9	2.22997256994527	9	8.65713483171215	0.5	32
19660	0.742603550295858	0.635330578512397	0.692307692307692	0.681818181818182	6	0.0350515463917526	1e-04	0.0175757731958763	0.208333333333333	0.1875	0.0778464676920452	0.0905796850442481	0.0138081316246051	0.695315290769836	0.0916611363413788	-0.337177736025686	-0.472113315332321	0.678985299178853	0.0885631789695361	-0.321583642265126	-0.450000276235222	0.679592829759998	12	8	9	2	20	10.9884850725227	20	41.6989052951267	0.371428571428571	35
19661	0.21875	0.372576177285319	0.0833333333333334	0.315789473684211	3	0.395833333333333	0.0824949698189135	0.239164151576123	0.395833333333333	0.4375	-0.0132863431494137	0.299926929441385	0.309106379167506	0.326832445407178	0.0127457161810368	0.488442960384071	0.481838622530874	0.376032843831172	-0.0328662790820492	0.463088534882203	0.480173304142553	0.380288236801274	5	13	1	8	5	8.50784454803668	5	7.4081092452891	0.806451612903226	31
19663	0.462809917355372	0.285493827160494	0.181818181818182	0.222222222222222	3	0.395833333333333	0.124620060790273	0.260226697061803	0.395833333333333	0.5	0.0641135984653535	0.478389056486359	0.442655708365551	0.371218571410142	0.108140032533006	0.549745257174839	0.495150854114523	0.379368371599018	0.00868937964419595	0.528369670458696	0.524235572728934	0.405423217167011	3	14	3	6	5	2.4381620743429	5	10.8080016265426	0.758620689655172	29
19666	0.21301775147929	0.502551020408163	0.230769230769231	0.642857142857143	5	1e-04	1e-04	1e-04	0.333333333333333	0.479166666666667	0.176233558154484	0.0221719066304651	-0.187021033751834	0.374420024420024	0.208814041759394	-0.792568736325249	-1.26567309196369	0.359634763530892	0.208814041759394	-0.792568736325249	-1.26567309196369	0.359634763530892	10	10	1	2	14	1.35238179119718	14	7.06537828084469	0.740740740740741	27
19669	0.482142857142857	0.275390625	0.571428571428571	0.3125	3	1e-04	1e-04	1e-04	0.208333333333333	0.520833333333333	0.103577129448281	-0.0143319988523827	-0.131532931804935	0.38296130952381	0.103543376821989	-0.0142974813797285	-0.131451823942091	0.382988758187002	0.103543376821989	-0.0142974813797285	-0.131451823942091	0.382988758187002	10	9	2	6	5	4.69665564351752	5	11.6224314995853	0.75	30
19671	0.520408163265306	0.596938775510204	0.142857142857143	0.214285714285714	6	0.333333333333333	0.471698113207547	0.40251572327044	0.333333333333333	0.604166666666667	-0.0271094544222297	0.691629955947137	0.699769053117783	0.59478021978022	-0.0171661799354737	0.636212203045575	0.642351658823829	0.455564860653775	-0.0335573312424886	0.598482412706578	0.611518804853584	0.462229264149864	3	16	2	5	20	5.4182014238783	20	10.5714016860832	0.607142857142857	28
19673	0.152777777777778	0.090702947845805	0.166666666666667	0.0952380952380952	3	1e-04	1e-04	1e-04	0.375	0.479166666666667	0.0132999662580137	-0.0250815431335063	-0.0388988629563141	0.116673648931713	0.031046502591465	-0.53459859395641	-0.583769084956803	0.114800940191959	0.031046502591465	-0.53459859395641	-0.583769084956803	0.114800940191959	1	17	1	10	5	0.129254924708122	5	3.47325707515253	0.939393939393939	33
19678	0.496527777777778	0.434027777777778	0.416666666666667	0.166666666666667	3	0.0874524714828899	0.445086705202312	0.266269588342601	0.3125	0.666666666666667	0.0844782227418883	0.459807073954984	0.409961685823755	0.494318181818182	0.0842965633364459	0.36474718824347	0.306267961523515	0.452843160514801	0.0341122939120652	0.322995019084523	0.299085207681646	0.46946709204787	5	11	2	4	5	3.15387042248084	5	8.41790178662637	0.583333333333333	24
19679	0.225694444444444	0.5	0.25	0.375	3	1e-04	0.142857142857143	0.0714785714285714	0.354166666666667	0.5	0.260289578614103	0.404840440329055	0.19541547277937	0.399496336996337	0.272379447110973	0.245181285745949	-0.0373795947036304	0.391257311493679	0.22788050273209	0.231915841116732	0.00522631328300893	0.410762644228161	5	11	3	5	5	0.192647071597328	5	11.16463631964	0.660714285714286	28
19680	0.263671875	0	0.1875	0	2	0.168831168831169	1e-04	0.0844655844155844	0.270833333333333	0.5	0.150279520887101	0.416640052480298	0.313468414779499	0.11499451754386	0.246582770941314	0.659773505358714	0.548422200184667	0.1439101773597	0.0684185779616363	0.588895708272508	0.558702780023277	0.17762206514843	3	20	0	11	2	3.37662004975351	2	2.25639879342678	0.934210526315789	38
19682	0.197530864197531	0.20414201183432	0.222222222222222	0.0769230769230769	2	1e-04	0.452631578947369	0.226365789473684	0.4375	0.666666666666667	-0.0684719689160257	0.321574419157878	0.365050651230101	0.214763014763015	0.177991146893565	0.718756602700138	0.657858432744342	0.288245416602856	-0.0799934140991401	0.634428144573536	0.661505477113117	0.318508755549418	2	10	0	7	2	3.83815590558292	2	0.20232473352556	0.886363636363636	22
